Sex,Age,Influencer
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,35,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,36,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,37,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,38,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,39,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,40,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,41,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,42,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,43,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,44,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,45,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,46,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,47,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,48,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,49,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,50,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,51,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,52,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,53,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,54,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,55,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,56,0
Female,57,0
Female,57,0
Female,57,0
Female,57,0
Female,57,0
Female,57,0
Female,57,0
Female,57,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,58,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,59,0
Female,60,0
Female,60,0
Female,60,0
Female,60,0
Female,60,0
Female,60,0
Female,60,0
Female,60,0
Female,61,0
Female,61,0
Female,61,0
Female,61,0
Female,61,0
Female,61,0
Female,61,0
Female,61,0
Female,62,0
Female,62,0
Female,62,0
Female,62,0
Female,62,0
Female,62,0
Female,63,0
Female,63,0
Female,63,0
Female,63,0
Female,63,0
Female,63,0
Female,63,0
Female,64,0
Female,64,0
Female,65,0
Female,65,0
Female,65,0
Female,65,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
Male,18,0
